gwas,specificity_id,annotation,beta,beta_se,pvalue
SCZ_PGC3_2020,Allen_human_MTG,GABAergic.Inh_L1-3_VIP_GGH,-0.16246195993610846,0.1100719973194194,0.9300113290732244
SCZ_PGC3_2020,Allen_human_MTG,GABAergic.Inh_L5-6_SST_MIR548F2,-0.2001345526103496,0.13538781613701933,0.9303156307126698
SCZ_PGC3_2020,Allen_human_MTG,Glutamatergic.Exc_L4-5_RORB_FOLH1B,-0.17339356215542134,0.11324136222103523,0.9371267319843006
SCZ_PGC3_2020,Allen_human_MTG,GABAergic.Inh_L1-4_VIP_OPRM1,-0.18487483449998984,0.11975725440020385,0.9386635854515992
SCZ_PGC3_2020,Allen_human_MTG,GABAergic.Inh_L1-3_VIP_CHRM2,-0.19177345867828727,0.11945849428353073,0.9457807994087004
SCZ_PGC3_2020,Allen_human_MTG,GABAergic.Inh_L2-3_VIP_CASC6,-0.23023359494827406,0.13700379411789135,0.95355767525564
SCZ_PGC3_2020,Allen_human_MTG,GABAergic.Inh_L5-6_PVALB_LGR5,-0.2092096003532542,0.12103172764362785,0.9580440754912448
SCZ_PGC3_2020,Allen_human_MTG,Glutamatergic.Exc_L5-6_RORB_TTC12,-0.20964854967331165,0.12001293124518275,0.9596599981613236
SCZ_PGC3_2020,Allen_human_MTG,GABAergic.Inh_L5-6_GAD1_GLP1R,-0.2512471368552662,0.14109925230318113,0.9625033974208916
SCZ_PGC3_2020,Allen_human_MTG,GABAergic.Inh_L1-3_PAX6_SYT6,-0.2747817274728772,0.1425669090462744,0.9730240358798996
SCZ_PGC3_2020,Allen_human_MTG,GABAergic.Inh_L2-4_VIP_SPAG17,-0.2732285027843908,0.1333066203801098,0.9797899691901444
SCZ_PGC3_2020,Allen_human_MTG,GABAergic.Inh_L1-3_SST_CALB1,-0.25487911652333195,0.11731356880991604,0.9850874290101588
SCZ_PGC3_2020,Allen_human_MTG,GABAergic.Inh_L1-2_PAX6_TNFAIP8L3,-0.2963524371960615,0.13106347499145055,0.9881168102987936
SCZ_PGC3_2020,Allen_human_MTG,GABAergic.Inh_L4-6_PVALB_SULF1,-0.2644108754678165,0.1163733879972488,0.9884517774969104
SCZ_PGC3_2020,Allen_human_MTG,Glutamatergic.Exc_L5-6_FEZF2_EFTUD1P1,-0.26969263422864304,0.102845972160517,0.9956282070574228
SCZ_PGC3_2020,Allen_human_MTG,Glutamatergic.Exc_L4-5_FEZF2_SCN4B,-0.43040478205781374,0.14566973643450715,0.99843228175943
SCZ_PGC3_2020,Allen_human_MTG,Non-neuronal.Oligo_L1-6_OPALIN,-0.2627528847942,0.07586088377689719,0.9997327024656344
SCZ_PGC3_2020,Allen_human_MTG,Glutamatergic.Exc_L6_FEZF2_OR2T8,-0.5236397301000121,0.14722548090924464,0.9998116100846776
SCZ_PGC3_2020,Allen_human_MTG,Glutamatergic.Exc_L5-6_FEZF2_ABO,-0.3988600176493545,0.10940086878953552,0.9998662568575792
SCZ_PGC3_2020,Allen_human_MTG,Non-neuronal.Astro_L1-6_FGFR3_SLC14A1,-0.3232874402981938,0.0722385689124927,0.9999961536338818
SCZ_PGC3_2020,Allen_human_MTG,Non-neuronal.OPC_L1-6_PDGFRA,-0.3936182610779756,0.08488310156101671,0.999998217736612
SCZ_PGC3_2020,Allen_human_MTG,Non-neuronal.Micro_L1-3_TYROBP,-0.3703189592548787,0.0780897515050222,0.9999989324366626
SCZ_PGC3_2020,Allen_human_MTG,Non-neuronal.Astro_L1-2_FGFR3_GFAP,-0.3867335621438773,0.08088308660428367,0.9999991205252846
SCZ_PGC3_2020,Allen_human_MTG,Non-neuronal.Endo_L2-6_NOSTRIN,-0.5067823703850711,0.0839537815778397,0.9999999991919576
SCZ_PGC3_2020,Allen_human_LGN,GABAergic.LGN_Inh_LAMP5,0.20407768899706152,0.1010077016081865,0.0216833169794359
SCZ_PGC3_2020,Allen_human_LGN,GABAergic.LGN_Inh_CTXN3,0.22995560320213554,0.12548046209489527,0.033445771375694516
SCZ_PGC3_2020,Allen_human_LGN,GABAergic.LGN_Inh_NTRK1,0.17858905820925966,0.12462060827413808,0.07593562515050398
SCZ_PGC3_2020,Allen_human_LGN,Glutamatergic.LGN_Exc_BTNL9,0.07527842499367521,0.18867825396490825,0.3449590418151508
SCZ_PGC3_2020,Allen_human_LGN,Glutamatergic.LGN_Exc_PRKCG_BCHE,-0.000615926847873316,0.13488416879562734,0.5018216540327691
SCZ_PGC3_2020,Allen_human_LGN,Glutamatergic.LGN_Exc_PRKCG_GRB14,-0.08203583523960581,0.13696044109088842,0.7253983568695526
SCZ_PGC3_2020,Allen_human_LGN,GABAergic.LGN_Inh_TRPC4,-0.09087368197798996,0.14056302766254802,0.7410140876376565
SCZ_PGC3_2020,Allen_human_LGN,Non-Neuronal.OPC_PDGFRA,-0.12072227076108155,0.11436556135272202,0.8544077741455012
SCZ_PGC3_2020,Allen_human_LGN,Non-Neuronal.Oligo_MAG,-0.10271149493237157,0.0907556151167091,0.8711139942168769
SCZ_PGC3_2020,Allen_human_LGN,Non-Neuronal.Astro_LGR6,-0.2090242497794954,0.11922896384131118,0.9601951682713924
SCZ_PGC3_2020,Allen_human_LGN,Non-Neuronal.Astro_CPAMD8,-0.5179471152718763,0.1095608329350657,0.9999988479474524
SCZ_PGC3_2020,Allen_human_LGN,Non-Neuronal.Micro_C1QB,-0.4746041633209041,0.0993735961802528,0.9999990930807932
SCZ_PGC3_2020,DroNc_Human_Hippocampus,exPFC2,0.5489869772813628,0.09089133202761364,7.958283856992497e-10
SCZ_PGC3_2020,DroNc_Human_Hippocampus,exPFC1,0.3793544120951495,0.07470286464859872,1.9372185407934414e-07
SCZ_PGC3_2020,DroNc_Human_Hippocampus,exCA1,0.3246992577383371,0.0941871439676593,0.00028410257218889647
SCZ_PGC3_2020,DroNc_Human_Hippocampus,GABA2,0.24530862655894065,0.08211746087646796,0.001410483556582641
SCZ_PGC3_2020,DroNc_Human_Hippocampus,exDG,0.21589599568170012,0.07891273172895467,0.0031157504491486823
SCZ_PGC3_2020,DroNc_Human_Hippocampus,exCA3,0.2063978216547534,0.0910924987636619,0.011741544795265426
SCZ_PGC3_2020,DroNc_Human_Hippocampus,GABA1,0.18116644968439125,0.08291935702329364,0.014460615640320596
SCZ_PGC3_2020,DroNc_Human_Hippocampus,OPC,-0.15635333890871075,0.10745964207852553,0.9271502380743112
SCZ_PGC3_2020,DroNc_Human_Hippocampus,ODC1,-0.1968676714018845,0.09937794581378387,0.9761916505161145
SCZ_PGC3_2020,DroNc_Human_Hippocampus,ODC2,-0.19757496255836265,0.09677108408100524,0.9793958872198546
SCZ_PGC3_2020,DroNc_Human_Hippocampus,NSC,-0.3110418088014373,0.08875063408197978,0.9997704860225582
SCZ_PGC3_2020,DroNc_Human_Hippocampus,ASC1,-0.3396595297947752,0.09215188054614748,0.9998854779975505
SCZ_PGC3_2020,DroNc_Human_Hippocampus,ASC2,-0.4059677527129033,0.09691298439622847,0.9999858786182316
SCZ_PGC3_2020,DroNc_Human_Hippocampus,MG,-0.524611472853771,0.0945535410134015,0.99999998523627
SCZ_PGC3_2020,DroNc_Human_Hippocampus,END,-0.5540798650705288,0.07674914094839909,0.9999999999997212
SCZ_PGC3_2020,mousebrain,TEGLU10,0.5176640843309673,0.06678979219499609,4.875888741849286e-15
SCZ_PGC3_2020,mousebrain,TEGLU2,0.5414203827459987,0.07457145084041263,2.0281251098439126e-13
SCZ_PGC3_2020,mousebrain,TEGLU4,0.4605184124375549,0.06565167070348676,1.2046628773700222e-12
SCZ_PGC3_2020,mousebrain,TEGLU18,0.4882610004832438,0.06978848269420168,1.372030876201916e-12
SCZ_PGC3_2020,mousebrain,TEGLU24,0.4412725839880585,0.06495081002632856,5.669165406751338e-12
SCZ_PGC3_2020,mousebrain,TEGLU11,0.4336706380784805,0.06574541986938957,2.182537597729452e-11
SCZ_PGC3_2020,mousebrain,TEGLU9,0.5248788334743566,0.079693699606755,2.334289032013732e-11
SCZ_PGC3_2020,mousebrain,TEGLU8,0.4181413800966332,0.06414778003188355,3.671064067724823e-11
SCZ_PGC3_2020,mousebrain,TEINH20,0.5396254084819142,0.0840358070665812,6.964085351283806e-11
SCZ_PGC3_2020,mousebrain,TEGLU20,0.5361706778506381,0.0850465588077143,1.488358751052117e-10
SCZ_PGC3_2020,mousebrain,TEGLU21,0.5149832375307726,0.08169056249247549,1.4918550878465166e-10
SCZ_PGC3_2020,mousebrain,TEGLU13,0.47947249971080197,0.07749834014300992,3.151439705988567e-10
SCZ_PGC3_2020,mousebrain,TEGLU3,0.4241825313793615,0.06865461252341927,3.3227278254554133e-10
SCZ_PGC3_2020,mousebrain,TEINH15,0.442367574032818,0.07212141344723577,4.406502816228192e-10
SCZ_PGC3_2020,mousebrain,DEGLU1,0.38592394024193705,0.06382392652330368,7.574937806005352e-10
SCZ_PGC3_2020,mousebrain,TEINH11,0.42429069615135373,0.07033855452353682,8.289096188933117e-10
SCZ_PGC3_2020,mousebrain,TEINH12,0.4487617133361785,0.07579569586692587,1.6395697603471314e-09
SCZ_PGC3_2020,mousebrain,TEINH16,0.4357236807905896,0.07399656802843245,1.992789490541664e-09
SCZ_PGC3_2020,mousebrain,TEINH13,0.4733869689164138,0.08101075326504972,2.610845101658009e-09
SCZ_PGC3_2020,mousebrain,TEGLU7,0.3651025268177418,0.0637709021639838,5.267901358303834e-09
SCZ_PGC3_2020,mousebrain,MEGLU6,0.4566916541879957,0.08059735781458982,7.433812502342357e-09
SCZ_PGC3_2020,mousebrain,MSN1,0.3640974803311462,0.06482946689855337,9.938587593892325e-09
SCZ_PGC3_2020,mousebrain,DEGLU2,0.4161038598003618,0.07433314515669716,1.1051018233117334e-08
SCZ_PGC3_2020,mousebrain,MSN2,0.3741193393103679,0.0669683835149798,1.1793858035510462e-08
SCZ_PGC3_2020,mousebrain,TEGLU14,0.4818477240978818,0.08772110922676457,2.0098632802528985e-08
SCZ_PGC3_2020,mousebrain,TEGLU19,0.4710189907741546,0.08702132757093327,3.154016400337511e-08
SCZ_PGC3_2020,mousebrain,TEGLU23,0.3677474669916529,0.06821788550917307,3.562915057463993e-08
SCZ_PGC3_2020,mousebrain,TEGLU17,0.3600460611319732,0.06804283096754134,6.155994610211202e-08
SCZ_PGC3_2020,mousebrain,TEGLU5,0.3989000727385288,0.0780059326083928,1.5996806951586107e-07
SCZ_PGC3_2020,mousebrain,TEGLU15,0.3696610003646124,0.0733119834758252,2.327780292937533e-07
SCZ_PGC3_2020,mousebrain,TEINH19,0.3571528226706669,0.0721154670371103,3.704543213461509e-07
SCZ_PGC3_2020,mousebrain,HBGLU5,0.3845422968743351,0.07799108530816164,4.1446616309040826e-07
SCZ_PGC3_2020,mousebrain,TEINH1,0.4084153316337521,0.0832147508094539,4.651574396599407e-07
SCZ_PGC3_2020,mousebrain,HBGLU6,0.3363545913564021,0.0695827554170094,6.763962440497407e-07
SCZ_PGC3_2020,mousebrain,HBINH5,0.3284672864271362,0.0695167605928513,1.161395815926164e-06
SCZ_PGC3_2020,mousebrain,TEGLU12,0.34715668027816626,0.0745645947704319,1.6281473255637366e-06
SCZ_PGC3_2020,mousebrain,TEINH14,0.3928439368014057,0.08446354668698328,1.6659462573304131e-06
SCZ_PGC3_2020,mousebrain,TEINH18,0.3412333131572177,0.07362304020831191,1.8014598280933013e-06
SCZ_PGC3_2020,mousebrain,MEINH2,0.3543196976961808,0.07654194442616025,1.8523911726097428e-06
SCZ_PGC3_2020,mousebrain,DEINH1,0.3787619015392911,0.0834966445803652,2.8862410785701685e-06
SCZ_PGC3_2020,mousebrain,DEINH3,0.3567874764672003,0.078712293857862,2.9337063372133824e-06
SCZ_PGC3_2020,mousebrain,MSN3,0.3268078104907252,0.07268019125347909,3.480720695021113e-06
SCZ_PGC3_2020,mousebrain,HBGLU9,0.3322780553800151,0.07759245216866452,9.306353600115056e-06
SCZ_PGC3_2020,mousebrain,DEGLU4,0.378073812200508,0.08829827356717729,9.330194115393773e-06
SCZ_PGC3_2020,mousebrain,TEGLU1,0.3488738914250533,0.08217618941234454,1.0976694776671174e-05
SCZ_PGC3_2020,mousebrain,HBCHO2,0.38110721420437815,0.08988776699046015,1.125508335712648e-05
SCZ_PGC3_2020,mousebrain,TEINH17,0.32274575900377445,0.07800956403381483,1.7673757624115982e-05
SCZ_PGC3_2020,mousebrain,TEINH9,0.35073405447540185,0.08726330035250794,2.933885552937698e-05
SCZ_PGC3_2020,mousebrain,TEINH5,0.3526790941812259,0.0891756424617878,3.846948366575295e-05
SCZ_PGC3_2020,mousebrain,DEGLU3,0.26841120605885554,0.06806973197657899,4.0394335423132425e-05
SCZ_PGC3_2020,mousebrain,HBINH6,0.33165110581503165,0.0842911886711017,4.186527161024131e-05
SCZ_PGC3_2020,mousebrain,TEGLU22,0.27033071241258666,0.06881126165425608,4.292334440350079e-05
SCZ_PGC3_2020,mousebrain,DGNBL1,0.3615389841950922,0.09232444239113292,4.522975353466017e-05
SCZ_PGC3_2020,mousebrain,TEINH6,0.395378406020678,0.10363482328925867,6.834494689139432e-05
SCZ_PGC3_2020,mousebrain,TEINH10,0.2909466097994973,0.07679641958185493,7.607456556398971e-05
SCZ_PGC3_2020,mousebrain,HBGLU7,0.26543622054930205,0.07055096065707753,8.450129102214663e-05
SCZ_PGC3_2020,mousebrain,DEINH2,0.3330372149148791,0.08999169238810023,0.00010787965332563571
SCZ_PGC3_2020,mousebrain,OBINH2,0.2812092977046957,0.07638384097864928,0.00011634316052264209
SCZ_PGC3_2020,mousebrain,HBGLU8,0.34333156087131994,0.09406865790935204,0.00013168736089698562
SCZ_PGC3_2020,mousebrain,MSN5,0.3042979688465865,0.08339342448853711,0.00013212502285609261
SCZ_PGC3_2020,mousebrain,MEGLU11,0.2970730092432756,0.08152298745525283,0.000134667504946375
SCZ_PGC3_2020,mousebrain,MEINH10,0.2643411889563863,0.07329954831398243,0.0001558134145902618
SCZ_PGC3_2020,mousebrain,OBNBL2,0.33087513575212424,0.0923468995561287,0.00017042233745864183
SCZ_PGC3_2020,mousebrain,MEGLU7,0.3127562912422969,0.08805882137939756,0.00019200472894255547
SCZ_PGC3_2020,mousebrain,TEINH8,0.3839997087991888,0.10846387992746724,0.00020043119119791397
SCZ_PGC3_2020,mousebrain,HBCHO4,0.3121825383504105,0.08956738091891392,0.00024638674241929994
SCZ_PGC3_2020,mousebrain,DEGLU5,0.29387750749065245,0.08465166586448884,0.0002594325734998541
SCZ_PGC3_2020,mousebrain,MEGLU4,0.3054811602359007,0.08833308929917978,0.000272596497677919
SCZ_PGC3_2020,mousebrain,TEGLU6,0.26523851417054656,0.07676785648240421,0.0002758644139909879
SCZ_PGC3_2020,mousebrain,HBSER2,0.2809770452869227,0.08155944193590993,0.0002862810791882602
SCZ_PGC3_2020,mousebrain,TEINH7,0.3476669166696541,0.10228129336429016,0.0003389247395011037
SCZ_PGC3_2020,mousebrain,MEGLU14,0.3336160248737462,0.09911042104382843,0.0003821852954791921
SCZ_PGC3_2020,mousebrain,MEGLU5,0.2662160788229308,0.07940354572088462,0.0004011706320996169
SCZ_PGC3_2020,mousebrain,MEINH11,0.3730634453089093,0.1130786246247109,0.00048606488543537267
SCZ_PGC3_2020,mousebrain,MEGLU1,0.25880862900149004,0.07862873554383695,0.0004994228186875765
SCZ_PGC3_2020,mousebrain,TEINH4,0.2959103347825589,0.0905398285687062,0.0005422661856982807
SCZ_PGC3_2020,mousebrain,OBDOP2,0.3098683569021563,0.09481140304075447,0.0005423210805910137
SCZ_PGC3_2020,mousebrain,OBINH3,0.27828587366427904,0.0875735611433018,0.0007437100405779213
SCZ_PGC3_2020,mousebrain,SCINH3,0.3442522634320466,0.10859450680818404,0.0007636041355774245
SCZ_PGC3_2020,mousebrain,HBINH2,0.2871676582627726,0.09294044795909284,0.0010033545167711171
SCZ_PGC3_2020,mousebrain,HBCHO3,0.2344043707530144,0.07709789592308068,0.001183649128037255
SCZ_PGC3_2020,mousebrain,MSN4,0.21336456868323397,0.07044151087391208,0.0012291558078781793
SCZ_PGC3_2020,mousebrain,TEINH3,0.30181893352115163,0.09989058202055187,0.0012598544570711842
SCZ_PGC3_2020,mousebrain,HBSER4,0.23263997773952835,0.07932281887183171,0.001682107666646098
SCZ_PGC3_2020,mousebrain,TEGLU16,0.24425012616184166,0.08340538058360547,0.0017058422733428535
SCZ_PGC3_2020,mousebrain,MEINH9,0.23880104809626798,0.08178691624100738,0.0017540200618546091
SCZ_PGC3_2020,mousebrain,DGGRC1,0.22027095722421908,0.07655781050673892,0.0020091497715901295
SCZ_PGC3_2020,mousebrain,SCINH2,0.3183264944426544,0.1107324733383112,0.0020247948443625303
SCZ_PGC3_2020,mousebrain,ENT9,0.19483136534029905,0.06795256385993158,0.0020738232072369557
SCZ_PGC3_2020,mousebrain,MEINH3,0.23171137966084146,0.08135884520153422,0.002202741349251737
SCZ_PGC3_2020,mousebrain,HBGLU2,0.2161548409832711,0.0760716103766055,0.002248488348601018
SCZ_PGC3_2020,mousebrain,OBNBL3,0.23092223893477376,0.08182708175411177,0.0023889603366788244
SCZ_PGC3_2020,mousebrain,HBINH8,0.2977163892193252,0.10599200754901833,0.002489232899460193
SCZ_PGC3_2020,mousebrain,MEINH4,0.2616680905329867,0.0942850260734612,0.002761197845695913
SCZ_PGC3_2020,mousebrain,HBINH7,0.2634739997504672,0.0953424767670208,0.0028633380292608962
SCZ_PGC3_2020,mousebrain,SZNBL,0.1887343830151415,0.06830945830009094,0.0028678688511170145
SCZ_PGC3_2020,mousebrain,MEGLU8,0.2377884960800337,0.08665402261183487,0.003037480064786619
SCZ_PGC3_2020,mousebrain,TEINH2,0.20863029803929029,0.0763079432867934,0.0031317773273113482
SCZ_PGC3_2020,mousebrain,DEINH5,0.25491760006615805,0.09540884420511242,0.003776021208052364
SCZ_PGC3_2020,mousebrain,OBINH1,0.2577207389369607,0.09754866846059544,0.0041257097721163925
SCZ_PGC3_2020,mousebrain,HBINH4,0.2479864419533875,0.09412449962827067,0.004215533435930579
SCZ_PGC3_2020,mousebrain,MEGLU9,0.22344005634341133,0.08502570039383313,0.004300090241478202
SCZ_PGC3_2020,mousebrain,CBINH1,0.2287249326656257,0.08730259633042918,0.004402261519165032
SCZ_PGC3_2020,mousebrain,HBGLU3,0.2285780277453728,0.0883923320672294,0.004860430397534882
SCZ_PGC3_2020,mousebrain,MEGLU2,0.21021819329213792,0.08144303345320142,0.00492822068600516
SCZ_PGC3_2020,mousebrain,SCINH5,0.2572046998860274,0.10024518609317253,0.005152569826996711
SCZ_PGC3_2020,mousebrain,MEINH6,0.2510805205139733,0.09890388235884133,0.005569563033770975
SCZ_PGC3_2020,mousebrain,HBSER1,0.2163047500790336,0.08653228843919245,0.006220443922838804
SCZ_PGC3_2020,mousebrain,SCINH1,0.27940762158555194,0.11267638149753148,0.006579665688051684
SCZ_PGC3_2020,mousebrain,MEGLU10,0.20040336522654895,0.08240671389621895,0.0075163598911213575
SCZ_PGC3_2020,mousebrain,HBGLU1,0.2118266988186076,0.08750409242189865,0.0077501172553536375
SCZ_PGC3_2020,mousebrain,HBINH9,0.22510616902540787,0.09402112945124412,0.008334494728916005
SCZ_PGC3_2020,mousebrain,CBINH2,0.2638063609542881,0.11249987233230099,0.009521613001894916
SCZ_PGC3_2020,mousebrain,CBNBL1,0.2439063497945932,0.10482899928060617,0.009997332695485216
SCZ_PGC3_2020,mousebrain,DGNBL2,0.17989113106291038,0.07785387578056184,0.010433807475182072
SCZ_PGC3_2020,mousebrain,TECHO,0.2157612286913064,0.09396548965125603,0.01084007475387716
SCZ_PGC3_2020,mousebrain,HBSER3,0.20642895244160947,0.09027686460789998,0.01111620356544487
SCZ_PGC3_2020,mousebrain,HBCHO1,0.2281061093791407,0.10263995681731336,0.013136181309574306
SCZ_PGC3_2020,mousebrain,MBCHO1,0.19537497840588505,0.08839384092257499,0.013550758973459368
SCZ_PGC3_2020,mousebrain,TEINH21,0.1884556077434703,0.08566155845186138,0.013911282301723477
SCZ_PGC3_2020,mousebrain,DETPH,0.2407734686986992,0.11058970242433566,0.0147417310602457
SCZ_PGC3_2020,mousebrain,MFOL2,0.13525175904160538,0.06380405946707689,0.017020038919089715
SCZ_PGC3_2020,mousebrain,HYPEP6,0.2133316863787197,0.10166298287775416,0.01794269092621342
SCZ_PGC3_2020,mousebrain,NFOL2,0.14859242177548704,0.07139446397502941,0.018712596090958468
SCZ_PGC3_2020,mousebrain,HBSER5,0.17338369528006456,0.08423553629625886,0.01978868043763652
SCZ_PGC3_2020,mousebrain,SCINH10,0.2360909707253433,0.11667378186851347,0.021519329298280283
SCZ_PGC3_2020,mousebrain,DGGRC2,0.14580395366623344,0.0729937097908079,0.02289556194889828
SCZ_PGC3_2020,mousebrain,OBINH5,0.21350967822652367,0.10758319244072632,0.023603925990357138
SCZ_PGC3_2020,mousebrain,CBNBL2,0.2185152357473324,0.11143253595975937,0.024951205132218462
SCZ_PGC3_2020,mousebrain,MEINH1,0.21850026756639132,0.1115633051374854,0.025093460674330624
SCZ_PGC3_2020,mousebrain,SCINH7,0.21191429287348698,0.10821008460523254,0.02510353009422094
SCZ_PGC3_2020,mousebrain,OBINH4,0.18772927700329253,0.096069834076422,0.025354838794252862
SCZ_PGC3_2020,mousebrain,SCINH8,0.1918851325913372,0.1005547771488079,0.02818843278856164
SCZ_PGC3_2020,mousebrain,OBNBL1,0.1673302218856169,0.08910162099187735,0.030202685911915005
SCZ_PGC3_2020,mousebrain,SCGLU2,0.2131692958650704,0.1145418944831414,0.03137805449059357
SCZ_PGC3_2020,mousebrain,MEGLU3,0.18035569528122847,0.0998654428921046,0.03547061238446167
SCZ_PGC3_2020,mousebrain,MEINH7,0.18109647612523985,0.10056311097006942,0.03587575445260228
SCZ_PGC3_2020,mousebrain,MBDOP2,0.1735814848232866,0.09738875707371186,0.037356082467051265
SCZ_PGC3_2020,mousebrain,DECHO2,0.16240533183534964,0.09247607568182828,0.03953881763833279
SCZ_PGC3_2020,mousebrain,SCINH6,0.1616263866072052,0.09233342945020806,0.04002974234633505
SCZ_PGC3_2020,mousebrain,HYPEP3,0.1721679789848926,0.10010672623343672,0.042741114502415856
SCZ_PGC3_2020,mousebrain,MEINH13,0.161063269555729,0.09421247398724517,0.04368303257283454
SCZ_PGC3_2020,mousebrain,HBGLU4,0.1732769179542877,0.1030493586473638,0.04634429933943834
SCZ_PGC3_2020,mousebrain,DECHO1,0.1340737561464027,0.07977535366287992,0.046427140012775085
SCZ_PGC3_2020,mousebrain,SCGLU4,0.14275630344456258,0.09213032752903423,0.06064129703329538
SCZ_PGC3_2020,mousebrain,HBGLU10,0.14977428404907214,0.09899884998876714,0.06516487840442375
SCZ_PGC3_2020,mousebrain,MFOL1,0.08953365342440156,0.0609082349872929,0.07079502306259561
SCZ_PGC3_2020,mousebrain,SCGLU3,0.1456740189396695,0.10493089586522167,0.08253582707096163
SCZ_PGC3_2020,mousebrain,ENT8,0.1088500537287302,0.0801205342973593,0.08715069411875934
SCZ_PGC3_2020,mousebrain,MEINH5,0.12512376425012922,0.09213053353903944,0.08722439519793437
SCZ_PGC3_2020,mousebrain,HBNOR,0.13146767675443394,0.10078405287027052,0.09605065348220866
SCZ_PGC3_2020,mousebrain,MSN6,0.12470688200288632,0.098750798307568,0.10333279019286494
SCZ_PGC3_2020,mousebrain,SEPNBL,0.15246019426452334,0.1218450824781824,0.10542950150632796
SCZ_PGC3_2020,mousebrain,PSNF3,0.10057239832260977,0.084924613027844,0.11816583430161315
SCZ_PGC3_2020,mousebrain,HBINH3,0.11208144121096912,0.09625323650832547,0.12213183424840073
SCZ_PGC3_2020,mousebrain,ENT5,0.08564860444929395,0.07426767989813964,0.1244151089970816
SCZ_PGC3_2020,mousebrain,PSNF1,0.08985996976644281,0.08262510653488445,0.13840323661134976
SCZ_PGC3_2020,mousebrain,NFOL1,0.06958400873806772,0.06406727546020458,0.13872459424983982
SCZ_PGC3_2020,mousebrain,CBGRC,0.10338541500934313,0.0997062221855106,0.14989985511519693
SCZ_PGC3_2020,mousebrain,OBNBL4,0.1178623946976873,0.11381828572178135,0.15021912365375328
SCZ_PGC3_2020,mousebrain,MOL1,0.0700529249943093,0.07041909383955754,0.15992509023442794
SCZ_PGC3_2020,mousebrain,CBPC,0.09334077451368852,0.09748543305770513,0.1691694588650549
SCZ_PGC3_2020,mousebrain,COP2,0.06859876372446802,0.07386645149140783,0.17653361248867885
SCZ_PGC3_2020,mousebrain,SCINH9,0.0994255494759245,0.10784857222855422,0.1782982069467573
SCZ_PGC3_2020,mousebrain,HBADR,0.08232389605895897,0.092780067174408,0.1874656949753331
SCZ_PGC3_2020,mousebrain,PSNP1,0.054922036052078176,0.0680235069527499,0.2097253050802585
SCZ_PGC3_2020,mousebrain,HYPEP5,0.07624705507241096,0.09857211165629544,0.2196150283343401
SCZ_PGC3_2020,mousebrain,DEINH4,0.0691573478379392,0.10117429073322033,0.2471362364486306
SCZ_PGC3_2020,mousebrain,MOL2,0.04401265151927257,0.066860765510105,0.2551865498029291
SCZ_PGC3_2020,mousebrain,OBNBL5,0.0591692177587486,0.09778072165539717,0.27255389725332113
SCZ_PGC3_2020,mousebrain,SCGLU8,0.06219438844185984,0.12139697914803528,0.3042166313302473
SCZ_PGC3_2020,mousebrain,PSNP6,0.029003677456878645,0.06883117139396246,0.3367440831300784
SCZ_PGC3_2020,mousebrain,MEINH12,0.0440394819331684,0.11370457955566185,0.3492643952486644
SCZ_PGC3_2020,mousebrain,MEINH8,0.04073040205436422,0.1086422645973964,0.3538687510333961
SCZ_PGC3_2020,mousebrain,HYPEP1,0.03323077343032338,0.09332979652123058,0.3609013611062166
SCZ_PGC3_2020,mousebrain,PSNP3,0.023282040754936745,0.06752638366568732,0.3651307634262567
SCZ_PGC3_2020,mousebrain,MOL3,0.018522524740751996,0.06471322446460516,0.38735506225491706
SCZ_PGC3_2020,mousebrain,SCINH4,0.03110995474638655,0.11566316058748488,0.3939781954152444
SCZ_PGC3_2020,mousebrain,OBDOP1,0.021832284363091186,0.09629768891506868,0.4103236683375841
SCZ_PGC3_2020,mousebrain,SCGLU5,0.018230222207975856,0.0898422184846657,0.4196026528401355
SCZ_PGC3_2020,mousebrain,SCGLU10,0.02176976255634389,0.11292213242751666,0.4235647941333306
SCZ_PGC3_2020,mousebrain,MBDOP1,0.015256863975546715,0.1074231932723442,0.4435308099250188
SCZ_PGC3_2020,mousebrain,SCGLU9,0.013655185616366895,0.1027030574727274,0.4471142555897757
SCZ_PGC3_2020,mousebrain,HYPEP4,0.008659632313344663,0.1126931771553118,0.469374929590462
SCZ_PGC3_2020,mousebrain,HYPEP8,0.00807786284659693,0.110618968439009,0.4708939326663349
SCZ_PGC3_2020,mousebrain,SCGLU6,-0.0017385607377562973,0.09779479415076332,0.5070917559834455
SCZ_PGC3_2020,mousebrain,DEINH7,-0.00395566350705126,0.11723613185444175,0.5134579213745071
SCZ_PGC3_2020,mousebrain,CR,-0.016263330858139885,0.1016412191892925,0.5635611926240074
SCZ_PGC3_2020,mousebrain,SCGLU1,-0.030150361191051512,0.1240018404158147,0.596051526239635
SCZ_PGC3_2020,mousebrain,PSNP5,-0.026116989390349583,0.07416736101832339,0.6376292466103048
SCZ_PGC3_2020,mousebrain,PSNF2,-0.032099691302557895,0.08332003617886634,0.6499739333075154
SCZ_PGC3_2020,mousebrain,SCGLU7,-0.04755249604206399,0.11916566518380953,0.6550671220221536
SCZ_PGC3_2020,mousebrain,PSPEP4,-0.034738336942176734,0.07689621575335344,0.6742742619164963
SCZ_PGC3_2020,mousebrain,COP1,-0.03375998627139589,0.06873349898945598,0.6883439417406135
